id,created_at,text
1246094141844590595,2020-04-03 15:16:09,"WATCH LIVE: We’re going to support Canada’s food banks and local food organizations to make sure vulnerable Canadians can get the food they need, when they need it most. Tune in now for the details: https://t.co/g9CXmr3jds"
1246094121946800134,2020-04-03 15:16:04,EN DIRECT : On soutient les organisations et banques alimentaires du pays pour que les Canadiens vulnérables aient la nourriture dont ils ont besoin quand ils en ont le plus besoin. Regardez maintenant pour en savoir plus : https://t.co/qZu6yuJ7Yp
1245885792096063489,2020-04-03 01:28:14,"Canadians can count on their leaders working together as we get through this. Today, @cafreeland and I spoke with Premiers again about coordinating our efforts on all fronts. This is a Team Canada effort. 🇨🇦"
1245885710453878785,2020-04-03 01:27:55,"Les Canadiens peuvent compter sur la collaboration de leurs dirigeants. Ce soir, @cafreeland et moi avons parlé avec les premiers ministres des provinces et territoires de la coordination de nos efforts. Tous les Canadiens se serrent les coudes. 🇨🇦"
1245845810102906880,2020-04-02 22:49:22,"Hi Noah! Great idea. So here’s what I’m thinking: If you send your questions in by 6PM EDT tomorrow and get your friends to do the same, @CPHO_Canada and I will answer some this weekend. Get all the info here: https://t.co/xDvWqBsAGl https://t.co/MjAoWabNX5"
1245845763306983424,2020-04-02 22:49:11,"Bonjour aux parents! Vos enfants ont sûrement plusieurs questions sur la COVID-19, et @ACSP_Canada et moi voulons vous répondre. Vous pouvez envoyer leurs questions d’ici demain 18 h HAE et on va répondre à certaines d’entre elles en fin de semaine. Info : https://t.co/bYDFSG1qjF"
1245788493789396998,2020-04-02 19:01:37,"This still holds true and it’s very simple. If you don’t have to go outside, don’t. Because by staying home, you’ll keep yourself and so many others safe. #StayHome #TBT https://t.co/ATg4I2LP2W"
1245788435358646274,2020-04-02 19:01:23,"C’est une règle très simple qui s’applique toujours. Si tu n’as pas besoin de sortir, ne sors pas. En restant chez toi, tu assures ta sécurité et celle de bien d’autres gens. #ResteChezToi #TBT https://t.co/lVabWIXpAw"
1245731814297214976,2020-04-02 15:16:23,HAPPENING NOW: I’m speaking from Rideau Cottage to give an update on our government’s response to the COVID-19 situation and the steps we’re taking to help you get through this difficult time. Watch it live: https://t.co/F1BCZiPeD2
1245731795594883073,2020-04-02 15:16:19,EN DIRECT : Je fais le point à partir de Rideau Cottage sur la réponse de notre gouvernement face à la COVID-19 et les mesures que nous prenons pour vous aider à traverser ces moments difficiles. Regardez ici : https://t.co/CyGJnD3tb9
1245697609244827648,2020-04-02 13:00:28,"On #WorldAutismAwarenessDay, I want to acknowledge the very real and unique challenges that people with autism and their families are currently facing. Now more than ever, let’s show each other kindness and compassion - and let’s celebrate everything that makes us who we are."
1245697580731895811,2020-04-02 13:00:21,"En cette Journée mondiale de sensibilisation à l’autisme, je tiens à souligner les défis réels et uniques que doivent relever les personnes atteintes d’autisme et leur famille. Plus que jamais, traitons les autres avec gentillesse et compassion et célébrons qui nous sommes."
